X	Y	P20_001	P20_002	P20_003	P20_004	P20_005	P20_006	P20_007	P20_008	P20_009	P20_010	P20_011	P20_012	レベル	備考	緯度	経度	NO
139.382226	34.784198	13361	さくら小学校	東京都大島町岡田字長坂113	避難所	-1	-1	0	0	0	0	0	1	1		34.784198	139.382226	3824
139.360578	34.749453	13361	つばき小学校	東京都大島町元町字家の上	避難所	-1	-1	0	0	0	0	0	1	1		34.749453	139.360578	3825
139.391685	34.785283	13361	岡田コミュニティセンター	東京都大島町岡田字助田64	避難所	-1	-1	0	0	0	0	0	1	3		34.785283	139.391685	3826
139.380176	34.787076	13361	岡田保育園	東京都大島町岡田字助田	避難所	-1	-1	0	0	0	0	0	1	1		34.787076	139.380176	3827
139.38621	34.69585585	13361	間伏文化会館	東京都大島町野増字間伏	避難所	-1	-1	0	0	0	0	0	1	3		34.69585585	139.38621	3828
139.4228875	34.77877399	13361	旧泉津小学校	東京都大島町泉津字不重205	避難所	-1	-1	0	0	0	0	0	1	3		34.77877399	139.4228875	3829
139.3610549	34.77799868	13361	旧北の山小学校	東京都大島町元町字佐吾右衛門野地	避難所	-1	-1	0	0	0	0	0	1	3		34.77799868	139.3610549	3830
139.3564698	34.73306672	13361	旧野増小学校	東京都大島町野増字大宮	避難所	-1	-1	0	0	0	0	0	1	3		34.73306672	139.3564698	3831
139.361226	34.754057	13361	元町保育園	東京都大島町元町字長坂	避難所	-1	-1	0	0	0	0	0	1	1		34.754057	139.361226	3832
139.4040417	34.77251662	13361	込内文化会館	東京都大島町泉津字峠	避難所	-1	-1	0	0	0	0	0	1	3		34.77251662	139.4040417	3833
139.4130501	34.68334403	13361	差木地公民館	東京都大島町差木地1番地	避難所	-1	-1	0	0	0	0	0	1	3		34.68334403	139.4130501	3834
139.413966	34.684322	13361	差木地小学校	東京都大島町差木地2番地	避難所	-1	-1	0	0	0	0	0	1	1		34.684322	139.413966	3835
139.407799	34.686433	13361	差木地保育園	東京都大島町差木地2番地	避難所	-1	-1	0	0	0	0	0	1	1		34.686433	139.407799	3836
139.3558399	34.72909413	13361	子ども家庭支援センター	東京都大島町野増字大宮	避難所	-1	-1	0	0	0	0	0	1	3		34.72909413	139.3558399	3837
139.412765	34.783248	13361	泉津公民館	東京都大島町泉津字川之原	避難所	-1	-1	0	0	0	0	0	1	1		34.783248	139.412765	3838
139.432019	34.682156	13361	大島海洋国際高等学校	東京都大島町差木地字下原	避難所	-1	-1	0	0	0	0	0	1	1		34.682156	139.432019	3839
139.359994	34.765479	13361	大島高等学校	東京都大島町元町字八重の水127	避難所	-1	-1	0	0	0	0	0	1	1		34.765479	139.359994	3840
139.4372076	34.68184475	13361	大島町勤労福祉会館	東京都大島町差木地字クダッチ	避難所	-1	-1	0	0	0	0	0	1	3		34.68184475	139.4372076	3841
139.360272	34.758174	13361	第一中学校	東京都大島町元町字小清水	避難所	-1	-1	0	0	0	0	0	1	1		34.758174	139.360272	3842
139.433769	34.686656	13361	第三中学校	東京都大島町差木地字沖の根	避難所	-1	-1	0	0	0	0	0	1	1		34.686656	139.433769	3843
139.381493	34.785022	13361	第二中学校	東京都大島町岡田字長坂113	避難所	-1	-1	0	0	0	0	0	1	1		34.785022	139.381493	3844
139.440879	34.686961	13361	波浮港老人福祉会館	東京都大島町波浮港6番地	避難所	-1	-1	0	0	0	0	0	1	1		34.686961	139.440879	3845
139.439695	34.690459	13361	波浮小学校	東京都大島町波浮港17番地	避難所	-1	-1	0	0	0	0	0	1	1		34.690459	139.439695	3846
139.3617026	34.7776424	13361	北の山公民館	東京都大島町元町字佐吾右衛門野地	避難所	-1	-1	0	0	0	0	0	1	3		34.7776424	139.3617026	3847
139.353638	34.729834	13361	野増公民館	東京都大島町野増5番地	避難所	-1	-1	0	0	0	0	0	1	1		34.729834	139.353638	3848
139.280435	34.528622	13362	勤労福祉会館	東京都利島村1351番地	避難所	-1	-1	0	0	0	0	0	1	1		34.528622	139.280435	3849
139.282168	34.529741	13362	高齢者在宅サービスセンター	東京都利島村105番地	避難所	-1	-1	0	0	0	0	0	1	1		34.529741	139.282168	3850
139.280307	34.529241	13362	利島小中学校	東京都利島村13番地	避難所	-1	-1	0	0	0	0	0	1	1		34.529241	139.280307	3851
139.2159945	34.32570679	13363	開発総合センター	東京都新島村式根島253	避難所	-1	-1	0	0	0	0	0	1	3		34.32570679	139.2159945	3852
139.255192	34.372549	13363	勤労福祉会館	東京都新島村本村5-6-1	避難所	-1	-1	0	0	0	0	0	1	1		34.372549	139.255192	3853
139.216322	34.327299	13363	式根島小学校	東京都新島村式根島244	避難所	-1	-1	0	0	0	0	0	1	1		34.327299	139.216322	3854
139.217155	34.328549	13363	式根島中学校	東京都新島村式根島166	避難所	-1	-1	0	0	0	0	0	1	1		34.328549	139.217155	3855
139.21804	34.324557	13363	式根島福祉センター	東京都新島村式根島255-1	避難所	-1	-1	0	0	0	0	0	1	1		34.324557	139.21804	3856
139.215905	34.326243	13363	式根島保育園	東京都新島村式根島246	避難所	-1	-1	0	0	0	0	0	1	1		34.326243	139.215905	3857
139.283656	34.42315	13363	若郷小学校	東京都新島村若郷1-4	避難所	-1	-1	0	0	0	0	0	1	1		34.42315	139.283656	3858
139.282163	34.420875	13363	若郷福祉センター	東京都新島村若郷2-14	避難所	-1	-1	0	0	0	0	0	1	1		34.420875	139.282163	3859
139.283646	34.423319	13363	若郷保育園	東京都新島村若郷1-2	避難所	-1	-1	0	0	0	0	0	1	1		34.423319	139.283646	3860
139.256556	34.377138	13363	住民センター	東京都新島村本村1-1-1	避難所	-1	-1	0	0	0	0	0	1	1		34.377138	139.256556	3861
139.258223	34.369162	13363	新島高等学校	東京都新島村本村4-10-1	避難所	-1	-1	0	0	0	0	0	1	1		34.369162	139.258223	3862
139.257637	34.378016	13363	新島小学校	東京都新島村本村2-1-1	避難所	-1	-1	0	0	0	0	0	1	1		34.378016	139.257637	3863
139.258272	34.371506	13363	新島中学校	東京都新島村本村4-7-1	避難所	-1	-1	0	0	0	0	0	1	1		34.371506	139.258272	3864
139.25702	34.368422	13363	新島保育園	東京都新島村本村4-11-14	避難所	-1	-1	0	0	0	0	0	1	1		34.368422	139.25702	3865
139.256634	34.373713	13363	老人福祉センター	東京都新島村本村1-8-2	避難所	-1	-1	0	0	0	0	0	1	1		34.373713	139.256634	3866
139.134305	34.205496	13364	はまゆう保育園	東京都神津島村902番地	避難所	-1	-1	0	0	0	0	0	1	1		34.205496	139.134305	3867
139.1268521	34.19890697	13364	ヘリポート	東京都神津島村字鴎穴157	避難場所	-1	-1	0	0	0	0	0	1	3		34.19890697	139.1268521	3868
139.1345145	34.20033051	13364	開発総合センター	東京都神津島村1761番地	避難所	-1	-1	0	0	0	0	0	1	4		34.20033051	139.1345145	3869
139.134166	34.20258	13364	神津高等学校	東京都神津島村1620番地	避難所	-1	-1	0	0	0	0	0	1	1		34.20258	139.134166	3870
139.138832	34.20608	13364	神津小学校	東京都神津島村807番地	避難所	-1	-1	0	0	0	0	0	1	1		34.20608	139.138832	3871
139.135138	34.201191	13364	神津中学校	東京都神津島村1741番地	避難所	-1	-1	0	0	0	0	0	1	1		34.201191	139.135138	3872
139.134567	34.20588864	13364	生きがい健康センター	東京都神津島村903番地	避難所	-1	-1	0	0	0	0	0	1	3		34.20588864	139.134567	3873
139.151792	34.20326731	13364	多目的広場	東京都神津島村字榎木が沢	避難場所	-1	-1	0	0	0	0	0	1	3		34.20326731	139.151792	3874
139.1347508	34.20847585	13364	物忌奈命神社境内	東京都神津島村41	避難場所	-1	-1	0	0	0	0	0	1	3		34.20847585	139.1347508	3875
139.559334	34.079809	13381	みやけ保育園	東京都三宅村伊豆770-3番地	避難所	-1	-1	0	0	0	0	0	1	1		34.079809	139.559334	3876
139.4918108	34.09835193	13381	伊ケ谷児童遊園地	東京都三宅村伊ケ谷330番地	避難場所	-1	-1	0	0	0	0	0	1	3		34.09835193	139.4918108	3877
139.5014398	34.11538262	13381	伊豆児童遊園地	東京都三宅村伊豆1054番地	避難場所	-1	-1	0	0	0	0	0	1	3		34.11538262	139.5014398	3878
139.500849	34.115047	13381	伊豆老人福祉館	東京都三宅村伊豆1036番地	避難所	-1	-1	0	0	0	0	0	1	1		34.115047	139.500849	3879
139.4791665	34.07598163	13381	旧阿古小学校	東京都三宅村阿古497番地	避難所	-1	-1	0	0	0	0	0	1	3		34.07598163	139.4791665	3880
139.479766	34.075809	13381	旧阿古中学校	東京都三宅村阿古497番地	避難所	-1	-1	0	0	0	0	0	1	3		34.075809	139.479766	3881
139.4828911	34.0698268	13381	旧阿古保育園	東京都三宅村阿古1906番地	避難所	-1	-1	0	0	0	0	0	1	3		34.0698268	139.4828911	3882
139.5471612	34.05914174	13381	旧坪田中学校	東京都三宅村坪田3034番地	避難所	-1	-1	0	0	0	0	0	1	3		34.05914174	139.5471612	3883
139.5454708	34.05977943	13381	旧坪田保育園	東京都三宅村坪田3053番地	避難所	-1	-1	0	0	0	0	0	1	3		34.05977943	139.5454708	3884
139.537763	34.058594	13381	三宅高等学校	東京都三宅村坪田4586番地	避難所	-1	-1	0	0	0	0	0	1	1		34.058594	139.537763	3885
139.504096	34.120144	13381	三宅小学校	東京都三宅村伊豆468番地	避難所	-1	-1	0	0	0	0	0	1	1		34.120144	139.504096	3886
139.4910339	34.09990182	13381	三宅村コミュニティセンター	東京都三宅村伊ヶ谷330番地	避難所	-1	-1	0	0	0	0	0	1	3		34.09990182	139.4910339	3887
139.5055576	34.12138167	13381	三宅村活動火山対策避難施設	東京都三宅村伊豆470番地	避難所	-1	-1	0	0	0	0	0	1	3		34.12138167	139.5055576	3888
139.546582	34.059225	13381	三宅村公民館	東京都三宅村坪田3050番地	避難所	-1	-1	0	0	0	0	0	1	1		34.059225	139.546582	3889
139.479766	34.075809	13381	三宅村役場	東京都三宅村坪田1535番地	避難所	-1	-1	0	0	0	0	0	1	1		34.075809	139.479766	3890
139.5604319	34.08017646	13381	三宅村役場周辺広場	東京都三宅村坪田	避難場所	-1	-1	0	0	0	0	0	1	3		34.08017646	139.5604319	3891
139.503929	34.120727	13381	三宅中学校	東京都三宅村伊豆470番地	避難所	-1	-1	0	0	0	0	0	1	1		34.120727	139.503929	3892
139.526465	34.121221	13381	神着老人福祉館	東京都三宅村神着197番地	避難所	-1	-1	0	0	0	0	0	1	1		34.121221	139.526465	3893
139.5476911	34.0601303	13381	坪田小学校	東京都三宅村坪田3007番地	避難所	-1	-1	0	0	0	0	0	1	4		34.0601303	139.5476911	3894
139.5374581	34.11974332	13381	湯船グラウンド	東京都三宅村神着936-1	避難場所	-1	-1	0	0	0	0	0	1	3		34.11974332	139.5374581	3895
139.5931242	33.89511447	13382	御蔵島開発総合センター	東京都御蔵島村宮の下	避難所	-1	-1	0	0	0	0	0	1	3		33.89511447	139.5931242	3896
139.595894	33.896706	13382	御蔵島小・中学校	東京都御蔵島村入りかねが沢	避難所	-1	-1	0	0	0	0	0	1	3		33.896706	139.595894	3897
139.792684	33.114198	13401	コミュニティセンター	東京都八丈町三根26	避難所	-1	-1	0	0	0	0	0	1	1		33.114198	139.792684	3898
139.801551	33.124919	13401	むつみ第二保育園	東京都八丈町三根1037	避難所	-1	-1	0	0	0	0	0	1	1		33.124919	139.801551	3899
139.803149	33.116545	13401	むつみ保育園	東京都八丈町三根1763	避難所	-1	-1	0	0	0	0	0	1	1		33.116545	139.803149	3900
139.796169	33.071564	13401	樫立公民館	東京都八丈町樫立2027	避難所	-1	-1	0	0	0	0	0	1	1		33.071564	139.796169	3901
139.792365	33.113804	13401	勤労福祉会館	東京都八丈町三根26	避難場所	-1	-1	0	0	0	0	0	1	3		33.113804	139.792365	3902
139.79327	33.113573	13401	健康福祉センター	東京都八丈町三根2	避難場所	-1	-1	0	0	0	0	0	1	3		33.113573	139.79327	3903
139.805485	33.069495	13401	三原小学校	東京都八丈町中之郷2474	避難所	-1	-1	0	0	0	0	0	1	3		33.069495	139.805485	3904
139.805485	33.069495	13401	三原中学校	東京都八丈町中之郷2474	避難所	-1	-1	0	0	0	0	0	1	1		33.069495	139.805485	3905
139.802272	33.118867	13401	三根公民館	東京都八丈町三根347	避難所	-1	-1	0	0	0	0	0	1	1		33.118867	139.802272	3906
139.800927	33.119017	13401	三根小学校	東京都八丈町三根341	避難所	-1	-1	0	0	0	0	0	1	1		33.119017	139.800927	3907
139.7927623	33.12174293	13401	子ども家庭支援センター	東京都八丈町三根4869-1	避難所	-1	-1	0	0	0	0	0	1	3		33.12174293	139.7927623	3908
139.785457	33.10574	13401	若草保育園	東京都八丈町大賀郷71	避難所	-1	-1	0	0	0	0	0	1	1		33.10574	139.785457	3909
139.810763	33.066218	13401	真砂保育園	東京都八丈町中之郷2116	避難所	-1	-1	0	0	0	0	0	1	1		33.066218	139.810763	3910
139.783791	33.106699	13401	大賀郷公民館	東京都八丈町大賀郷3060	避難所	-1	-1	0	0	0	0	0	1	1		33.106699	139.783791	3911
139.788012	33.104574	13401	大賀郷小学校	東京都八丈町大賀郷15	避難所	-1	-1	0	0	0	0	0	1	1		33.104574	139.788012	3912
139.782179	33.106129	13401	大賀郷中学校	東京都八丈町大賀郷3073	避難所	-1	-1	0	0	0	0	0	1	1		33.106129	139.782179	3913
139.813236	33.066232	13401	中之郷公民館	東京都八丈町中之郷2613	避難所	-1	-1	0	0	0	0	0	1	1		33.066232	139.813236	3914
139.796403	33.071606	13401	南海保育園	東京都八丈町樫立2022	避難所	-1	-1	0	0	0	0	0	1	1		33.071606	139.796403	3915
139.779707	33.108128	13401	八丈高等学校	東京都八丈町大賀郷3020	避難所	-1	-1	0	0	0	0	0	1	1		33.108128	139.779707	3916
139.795177	33.124905	13401	富士中学校	東京都八丈町三根4655-1	避難所	-1	-1	0	0	0	0	0	1	1		33.124905	139.795177	3917
139.79327	33.11345853	13401	保健福祉センター	東京都八丈町三根2	避難所	-1	-1	0	0	0	0	0	1	3		33.11345853	139.79327	3918
139.852122	33.082196	13401	末吉公民館	東京都八丈町末吉633	避難所	-1	-1	0	0	0	0	0	1	1		33.082196	139.852122	3919
139.851314	33.082107	13401	末吉小学校	東京都八丈町末吉2648	避難所	-1	-1	0	0	0	0	0	1	1		33.082107	139.851314	3920
139.851175	33.083135	13401	末吉保育園	東京都八丈町末吉2649	避難所	-1	-1	0	0	0	0	0	1	1		33.083135	139.851175	3921
139.762215	32.467099	13402	おじゃれセンター	東京都青ヶ島村無番地	避難所	-1	-1	0	0	0	0	0	1	1		32.467099	139.762215	3922
139.762843	32.46651	13402	青ヶ島村小中学校	東京都青ヶ島村無番地	避難所	-1	-1	0	0	0	0	0	1	1		32.46651	139.762843	3923
139.7632585	32.46567191	13402	青ヶ島村老人福祉館	東京都青ヶ島村無番地	避難所	-1	-1	0	0	0	0	0	1	3		32.46567191	139.7632585	3924
142.208485	27.099276	13421	旧高等学校跡地	東京都小笠原村奥村	避難収容施設	-1	2800	0	0	0	0	0	1	3	2/26指摘事項確認、修正	27.099276	142.208485	3925
142.199387	27.100416	13421	小笠原高等学校	東京都小笠原村清瀬2-2342	避難収容施設	2970	10967	0	1	0	0	0	0	1	2/26指摘事項確認、修正	27.100416	142.199387	3926
142.191831	27.096555	13421	小笠原村小中学校体育館	東京都小笠原村宮之浜道2-2502	避難収容施設	920	7496	0	1	0	0	0	0	1	2/26指摘事項確認、修正	27.096555	142.191831	3928
142.20282	27.07154352	13421	扇浦交流センター	東京都小笠原村扇浦2-3220	避難収容施設	320	8074	0	1	0	0	0	0	4	2/26指摘事項確認、修正	27.07154352	142.20282	3930
142.2001239	27.09946011	13421	地域福祉センター（多目的ホール）	東京都小笠原村奥村2-2911	避難収容施設	280	225	0	0	1	0	0	0	3	2/26指摘事項確認、修正	27.09946011	142.2001239	3931
142.1610851	26.64049265	13421	母島支所大広間	東京都小笠原村元地3-2106	避難収容施設	80	66	0	0	1	0	0	0	3	2/26指摘事項確認、修正	26.64049265	142.1610851	3932
142.1585694	26.64126133	13421	母島診療所（カンファレンスルーム）	東京都小笠原村元地3-2115	避難収容施設	80	677	0	1	0	0	0	0	3	2/26指摘事項確認、修正	26.64126133	142.1585694	3933
142.160541	26.642181	13421	母島中学校体育館	東京都小笠原村元地3-2182	避難収容施設	920	800	0	0	1	0	0	0	1	2/26指摘事項確認、修正	26.642181	142.160541	3935
139.8707585	35.78243892	13122	水元公園・江戸川緑地一帯	東京都葛飾区東金町、水元公園	避難場所	81500	840800	0	0	0	0	0	1	3	2/26原典資料差替え	35.78243892	139.8707585	4001
139.8855727	35.75263361	13122	柴又野球場・江戸川緑地一帯	東京都葛飾区金町浄水場、柴又	避難場所	52700	191500	0	0	0	0	0	1	3	2/26原典資料差替え	35.75263361	139.8855727	4002
139.8734232	35.74748437	13122	都営高砂団地一帯	東京都葛飾区鎌倉、高砂	避難場所	26000	71300	0	0	0	0	0	1	3	2/26原典資料差替え	35.74748437	139.8734232	4003
139.8635757	35.74086584	13122	奥戸運動場	東京都葛飾区奥戸、高砂	避難場所	19800	69700	0	0	0	0	0	1	3	2/26原典資料差替え	35.74086584	139.8635757	4004
139.8353678	35.7304671	13122	新四ツ木橋地区東岸	東京都葛飾区堀切、四つ木、東四つ木、小菅	避難場所	89000	288200	0	0	0	0	0	1	3	2/26原典資料差替え	35.7304671	139.8353678	4005
139.85378	35.7156	13122	新小岩公園・平井大橋地区	東京都葛飾区西新小岩	避難場所	121400	154300	0	0	0	0	0	1	1	2/26原典資料差替え	35.7156	139.85378	4006
139.84187	35.75768	13122	上千葉砂原公園一帯	東京都葛飾区亀有	避難場所	41600	41500	0	0	0	0	0	1	1	2/26原典資料差替え	35.75768	139.84187	4007
139.8496696	35.74656044	13122	区役所・青戸団地一帯	東京都葛飾区青戸、立石	避難場所	61700	91700	0	0	0	0	0	1	3	2/26原典資料差替え	35.74656044	139.8496696	4008
139.835333	35.738694	13122	四つ木中学校	東京都葛飾区四つ木4-22-1	避難所	841	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.738694	139.835333	4009
139.842509	35.744161	13122	大道中学校	東京都葛飾区四つ木5-22-1	避難所	841	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.744161	139.842509	4010
139.834015	35.736741	13122	よつぎ小学校	東京都葛飾区四つ木4-8-1	避難所	900	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.736741	139.834015	4011
139.842657	35.730621	13122	渋江小学校	東京都葛飾区東四つ木2-13-1	避難所	1082	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.730621	139.842657	4012
139.840362	35.727714	13122	木根川小学校	東京都葛飾区東四つ木1-10-1	避難所	748	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.727714	139.840362	4013
139.841534	35.725891	13122	中川中学校	東京都葛飾区東四つ木1-3-1	避難所	934	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.725891	139.841534	4014
139.844868	35.737205	13122	本田小学校	東京都葛飾区立石1-7-23	避難所	1088	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.737205	139.844868	4015
139.845813	35.731845	13122	川端小学校	東京都葛飾区東立石1-2-1	避難所	977	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.731845	139.845813	4016
139.852396	35.732345	13122	本田中学校	東京都葛飾区東立石4-7-1	避難所	841	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.732345	139.852396	4017
139.854839	35.742455	13122	葛飾小学校	東京都葛飾区青戸1-3-1	避難所	977	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.742455	139.854839	4018
139.848757	35.743066	13122	清和小学校	東京都葛飾区立石6-2-1	避難所	1015	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.743066	139.848757	4019
139.844368	35.741594	13122	梅田小学校	東京都葛飾区立石3-24-1	避難所	1130	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.741594	139.844368	4020
139.848507	35.743844	13122	立石中学校	東京都葛飾区立石6-3-1	避難所	1185	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.743844	139.848507	4021
139.844118	35.750537	13122	白鳥小学校	東京都葛飾区白鳥3-4-1	避難所	1355	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.750537	139.844118	4022
139.85245	35.758731	13122	亀青小学校	東京都葛飾区青戸8-17-1	避難所	1320	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.758731	139.85245	4023
139.8572	35.751537	13122	青戸小学校	東京都葛飾区青戸6-18-1	避難所	1053	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.751537	139.8572	4024
139.82837	35.744288	13122	堀切小学校	東京都葛飾区堀切2-42-1	避難所	939	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.744288	139.82837	4025
139.832786	35.741511	13122	堀切中学校	東京都葛飾区堀切1-36-1	避難所	994	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.741511	139.832786	4026
139.8344543	35.74433982	13122	旧東堀切小学校、地域福祉・障害者センター（ウェルピアかつしか）	東京都葛飾区堀切3-34-1	避難所	854	-1	0	0	0	0	0	1	3	2/26原典資料差替え	35.74433982	139.8344543	4027
139.830481	35.739956	13122	綾南小学校	東京都葛飾区堀切1-22-1	避難所	824	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.739956	139.830481	4028
139.8256032	35.74948899	13122	旧小谷野小学校	東京都葛飾区堀切4-60-1	避難所	710	-1	0	0	0	0	0	1	3	2/26原典資料差替え	35.74948899	139.8256032	4029
139.838202	35.744788	13122	宝木塚小学校	東京都葛飾区宝町2-29-23	避難所	977	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.744788	139.838202	4030
139.834229	35.757286	13122	青葉中学校	東京都葛飾区堀切8-12-1	避難所	1240	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.757286	139.834229	4031
139.838229	35.753953	13122	上千葉小学校	東京都葛飾区東堀切3-26-1	避難所	1168	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.753953	139.838229	4032
139.838035	35.750315	13122	双葉中学校	東京都葛飾区お花茶屋1-10-1	避難所	1337	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.750315	139.838035	4033
139.831924	35.753787	13122	東綾瀬小学校	東京都葛飾区堀切6-21-1	避難所	939	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.753787	139.831924	4034
139.828314	35.75187	13122	南綾瀬小学校	東京都葛飾区堀切6-1-1	避難所	1053	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.75187	139.828314	4035
139.853174	35.717818	13122	松上小学校	東京都葛飾区西新小岩2-1-1	避難所	1050	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.717818	139.853174	4036
139.85173	35.722818	13122	上平井小学校	東京都葛飾区西新小岩4-22-1	避難所	1044	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.722818	139.85173	4037
139.855174	35.724484	13122	二上小学校	東京都葛飾区東新小岩7-18-1	避難所	1311	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.724484	139.855174	4038
139.860507	35.72479	13122	上平井中学校	東京都葛飾区東新小岩4-2-1	避難所	1354	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.72479	139.860507	4039
139.86434	35.720457	13122	小松中学校	東京都葛飾区新小岩4-30-1	避難所	994	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.720457	139.86434	4040
139.863798	35.71669	13122	小松南小学校	東京都葛飾区新小岩2-25-1	避難所	1053	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.71669	139.863798	4041
139.865913	35.713564	13122	旧松南小学校	東京都葛飾区新小岩3-25-1	避難所	748	-1	0	0	0	0	0	1	3	2/26原典資料差替え	35.713564	139.865913	4042
139.865311	35.739011	13122	奥戸小学校	東京都葛飾区奥戸8-20-17	避難所	1015	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.739011	139.865311	4043
139.860117	35.731651	13122	南奥戸小学校	東京都葛飾区奥戸3-5-1	避難所	1470	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.731651	139.860117	4044
139.869977	35.746677	13122	高砂小学校	東京都葛飾区高砂3-30-1	避難所	1244	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.746677	139.869977	4045
139.871227	35.737178	13122	奥戸中学校	東京都葛飾区細田1-6-1	避難所	1599	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.737178	139.871227	4046
139.882448	35.747121	13122	鎌倉小学校	東京都葛飾区鎌倉4-24-1	避難所	1088	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.747121	139.882448	4047
139.853256	35.751009	13122	青戸中学校	東京都葛飾区青戸5-10-1	避難所	1003	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.751009	139.853256	4048
139.851839	35.750509	13122	中青戸小学校	東京都葛飾区青戸4-24-1	避難所	1244	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.750509	139.851839	4049
139.824342	35.754397	13122	こすげ小学校	東京都葛飾区小菅3-8-1	避難所	1012	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.754397	139.824342	4050
139.824369	35.752703	13122	綾瀬中学校	東京都葛飾区小菅2-12-1	避難所	955	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.752703	139.824369	4051
139.817703	35.756314	13122	西小菅小学校	東京都葛飾区小菅1-25-1	避難所	786	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.756314	139.817703	4052
139.858199	35.763091	13122	新宿小学校	東京都葛飾区新宿2-26-1	避難所	1244	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.763091	139.858199	4053
139.863227	35.761175	13122	新宿中学校	東京都葛飾区新宿3-20-10	避難所	1410	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.761175	139.863227	4054
139.867032	35.754592	13122	住吉小学校	東京都葛飾区高砂8-14-1	避難所	1355	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.754592	139.867032	4055
139.867449	35.76273	13122	柴原小学校	東京都葛飾区金町1-15-1	避難所	786	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.76273	139.867449	4056
139.872088	35.759758	13122	北野小学校	東京都葛飾区柴又3-10-1	避難所	1317	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.759758	139.872088	4057
139.87306	35.752648	13122	桜道中学校	東京都葛飾区柴又4-3-1	避難所	1240	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.752648	139.87306	4058
139.877254	35.753065	13122	柴又小学校	東京都葛飾区柴又4-30-1	避難所	1206	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.753065	139.877254	4059
139.877559	35.766563	13122	金町小学校	東京都葛飾区金町3-44-1	避難所	862	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.766563	139.877559	4060
139.870976	35.762925	13122	常盤中学校	東京都葛飾区金町2-11-1	避難所	1278	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.762925	139.870976	4061
139.865143	35.766646	13122	末広小学校	東京都葛飾区金町4-21-1	避難所	1088	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.766646	139.865143	4062
139.865143	35.773645	13122	金町中学校	東京都葛飾区南水元3-1-1	避難所	1197	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.773645	139.865143	4063
139.877226	35.777367	13122	半田小学校	東京都葛飾区東金町5-16-1	避難所	1397	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.777367	139.877226	4064
139.868171	35.773173	13122	原田小学校	東京都葛飾区東金町2-16-1	避難所	1091	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.773173	139.868171	4065
139.865337	35.782755	13122	水元中学校	東京都葛飾区水元3-20-1	避難所	1241	-1	0	0	0	0	0	1	1	2/26原典資料差替え	35.782755	139.865337	4066
